Metro,Dimension Type,Month,Dimension,Measure,Value,YoY
Seattle,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,57600.333329999994,
Seattle,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,57394.666670000006,
Seattle,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,57179.333329999994,
Seattle,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,57197.666670000006,
Seattle,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,57202.0,
Seattle,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,57287.333329999994,
Seattle,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,57260.666670000006,
Seattle,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,57000.0,
Seattle,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,56613.0,
Seattle,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,56257.333329999994,
Seattle,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,56198.0,
Seattle,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,56260.0,
Seattle,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,56433.666670000006,
Seattle,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,56427.666670000006,
Seattle,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,56315.333329999994,
Seattle,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,56121.666670000006,
Seattle,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,55932.0,
Seattle,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,55719.666670000006,
Seattle,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,55630.666670000006,
Seattle,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,55481.333329999994,
Seattle,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,55528.666670000006,
Seattle,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,55258.666670000006,
Seattle,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,55328.333329999994,
Seattle,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,55164.333329999994,
Seattle,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,55033.666670000006,
Seattle,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,54588.666670000006,
Seattle,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,54263.666670000006,
Seattle,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,54141.333329999994,
Seattle,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,54010.333329999994,
San Francisco,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,68078.0,
San Francisco,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,67752.66667,
San Francisco,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,67725.66667,
San Francisco,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,67444.0,
San Francisco,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,67469.33333,
San Francisco,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,67519.0,
San Francisco,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,67633.66667,
San Francisco,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,67307.66667,
San Francisco,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,66743.0,
San Francisco,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,66602.33333,
San Francisco,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,66582.66667,
San Francisco,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,66900.66667,
San Francisco,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,66760.33333,
San Francisco,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,66665.66667,
San Francisco,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,66617.66667,
San Francisco,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,66536.0,
San Francisco,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,66341.0,
San Francisco,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,66219.0,
San Francisco,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,65929.0,
San Francisco,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,65601.0,
San Francisco,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,65208.333329999994,
San Francisco,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,65117.333329999994,
San Francisco,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,64896.666670000006,
San Francisco,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,64380.333329999994,
San Francisco,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,64065.666670000006,
San Francisco,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,63946.666670000006,
San Francisco,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,64071.0,
San Francisco,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,63916.333329999994,
San Francisco,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,63833.0,
San Francisco,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,63535.0,
San Francisco,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,63265.333329999994,
San Francisco,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,62862.666670000006,
San Francisco,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,62851.0,
San Francisco,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,62613.666670000006,
San Francisco,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,62651.333329999994,
San Francisco,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,62382.666670000006,
San Francisco,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,62357.666670000006,
San Francisco,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,62166.666670000006,
San Francisco,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,62313.666670000006,
San Francisco,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,62005.666670000006,
San Francisco,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,61622.0,
San Francisco,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,61068.333329999994,
San Francisco,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,61349.333329999994,
San Francisco,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,61435.666670000006,
San Francisco,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,61483.666670000006,
San Francisco,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,61101.333329999994,
San Francisco,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,60839.0,
San Francisco,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,60851.333329999994,
San Francisco,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,60736.0,
Chicago,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,55486.333329999994,
Chicago,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,55513.666670000006,
Chicago,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,55526.0,
Chicago,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,55100.0,
Chicago,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,55127.666670000006,
Chicago,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,54961.666670000006,
Chicago,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,55307.333329999994,
Chicago,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,55287.333329999994,
Chicago,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,55385.666670000006,
Chicago,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,55587.0,
Chicago,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,55656.0,
Chicago,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,55611.0,
Chicago,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,55153.0,
Chicago,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,54941.0,
Chicago,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,54664.0,
Chicago,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,54722.666670000006,
Chicago,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,54396.333329999994,
Chicago,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,54303.0,
Chicago,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,54047.666670000006,
Chicago,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,54047.333329999994,
Chicago,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,53948.333329999994,
Chicago,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,53713.333329999994,
Chicago,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,53599.66667,
Chicago,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,53375.66667,
Chicago,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,53256.0,
Chicago,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,53230.66667,
Chicago,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,53173.66667,
Chicago,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,53124.66667,
Chicago,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,53046.66667,
Chicago,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,52877.66667,
Chicago,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,52689.66667,
Chicago,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,52537.33333,
Chicago,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,52473.33333,
Chicago,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,52556.0,
Chicago,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,52509.66667,
Chicago,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,52661.33333,
Chicago,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,52768.0,
Chicago,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,52613.0,
Chicago,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,52388.33333,
Chicago,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,52185.66667,
Chicago,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,52156.0,
Chicago,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,52045.33333,
Chicago,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,51878.0,
Chicago,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,51902.33333,
Chicago,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,52030.33333,
Chicago,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,51963.66667,
Chicago,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,51879.66667,
Chicago,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,51603.66667,
Chicago,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,51544.0,
Boston,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,58544.0,
Boston,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,58330.666670000006,
Boston,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,58368.333329999994,
Boston,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,58275.333329999994,
Boston,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,58226.0,
Boston,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,58179.666670000006,
Boston,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,58293.333329999994,
Boston,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,58237.333329999994,
Boston,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,58172.666670000006,
Boston,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,57950.333329999994,
Boston,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,57967.333329999994,
Boston,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,57697.0,
Boston,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,57508.333329999994,
Boston,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,57438.0,
Boston,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,57422.666670000006,
Boston,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,57287.0,
Boston,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,57006.666670000006,
Boston,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,56966.666670000006,
Boston,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,57077.333329999994,
Boston,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,56885.0,
Boston,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,56578.333329999994,
Boston,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,56260.666670000006,
Boston,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,55991.333329999994,
Boston,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,55672.666670000006,
Boston,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,55380.0,
Boston,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,55223.666670000006,
Boston,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,55256.333329999994,
Boston,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,55251.666670000006,
Boston,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,55144.666670000006,
Boston,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,55040.333329999994,
Boston,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,54621.0,
Boston,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,54591.0,
Boston,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,54453.0,
Boston,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,54668.333329999994,
Boston,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,54663.0,
Boston,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,54503.333329999994,
Boston,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,54564.666670000006,
Boston,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,54365.333329999994,
Boston,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,54421.333329999994,
Boston,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,54106.666670000006,
Boston,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,54198.0,
Boston,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,54126.333329999994,
Boston,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,54085.666670000006,
Boston,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,53724.666670000006,
Boston,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,53527.33333,
Boston,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,53274.66667,
Boston,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,52996.33333,
Boston,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,53087.0,
Boston,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,53177.0,
Washington DC,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,59014.333329999994,
Washington DC,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,58638.333329999994,
Washington DC,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,58584.0,
Washington DC,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,58706.666670000006,
Washington DC,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,58591.0,
Washington DC,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,58268.666670000006,
Washington DC,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,58179.666670000006,
Washington DC,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,58352.333329999994,
Washington DC,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,58286.0,
Washington DC,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,58161.333329999994,
Washington DC,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,57982.333329999994,
Washington DC,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,58140.333329999994,
Washington DC,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,58147.333329999994,
Washington DC,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,58147.666670000006,
Washington DC,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,58043.333329999994,
Washington DC,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,57781.666670000006,
Washington DC,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,57694.333329999994,
Washington DC,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,57703.333329999994,
Washington DC,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,57681.0,
Washington DC,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,57680.0,
Washington DC,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,57410.0,
Washington DC,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,57223.666670000006,
Washington DC,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,56886.666670000006,
Washington DC,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,56595.0,
Washington DC,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,56476.333329999994,
Washington DC,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,56412.0,
Washington DC,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,56489.333329999994,
Washington DC,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,56344.333329999994,
Washington DC,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,56358.666670000006,
Washington DC,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,56243.666670000006,
Washington DC,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,56193.333329999994,
Washington DC,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,56072.333329999994,
Washington DC,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,55927.0,
Washington DC,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,55815.0,
Washington DC,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,55747.666670000006,
Washington DC,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,55623.666670000006,
Washington DC,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,55774.666670000006,
Washington DC,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,55640.666670000006,
Washington DC,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,55602.333329999994,
Washington DC,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,55415.333329999994,
Washington DC,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,55369.666670000006,
Washington DC,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,55396.0,
Washington DC,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,55204.0,
Washington DC,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,55016.666670000006,
